system,index,sari,fkgl,bertscore_raw,bertscore_rescaled,bertscore_singleref_raw
identity,258,50.2303410800801,12.867741935483874,96.43406867980957,78.87158989906311,89.51651453971863
identity,259,53.48887261326549,6.2755555555555596,98.39277267456055,90.477055311203,95.24186253547668
identity,260,48.6845896311036,11.142857142857142,97.73972034454346,86.60767674446106,92.50594973564148
identity,261,46.72298593035375,14.444545454545459,97.85762429237366,87.30626702308655,92.77198910713196
identity,262,51.92047372271593,15.45,99.25952553749084,95.612633228302,95.44592499732971
identity,263,49.79342714076547,5.863636363636363,97.90184497833252,87.56827712059021,90.01494646072388
identity,264,53.61386830680165,11.91,99.1105318069458,94.72983479499817,93.34340691566467
identity,265,59.31475108891363,8.009090909090911,99.23949837684631,95.49397230148315,97.55176901817322
identity,266,53.6844776818279,22.377777777777776,99.47069883346558,96.863853931427,89.74148631095886
identity,267,61.45452624003883,14.420000000000002,99.5257318019867,97.18992710113525,91.98713898658752
identity,268,55.017709249445836,9.087500000000002,98.92207384109497,93.61320734024048,97.4061906337738
identity,269,55.76921068238035,12.421481481481482,98.00408482551575,88.17405104637146,95.92338800430298
identity,270,55.06470556663229,13.390476190476189,96.575266122818,79.70819473266602,96.52329683303833
identity,271,57.1053716644677,12.421481481481482,98.18429946899414,89.2418384552002,95.08911967277527
identity,272,54.02326767339124,4.830000000000002,98.13790917396545,88.96697163581848,93.04445385932922
identity,273,48.515818592420494,11.22727272727273,97.51090407371521,85.25192141532898,95.13136744499207
identity,274,54.404651245486114,15.480740740740742,99.44718480110168,96.72452807426453,98.72276782989502
identity,275,51.31687672638318,17.652222222222225,98.84765148162842,93.17224621772766,95.96667289733887
identity,276,56.17878526420373,10.356923076923078,98.80427718162537,92.91525483131409,97.41163849830627
identity,277,45.716933620539926,14.456,95.97262740135193,76.13751888275146,93.10132265090942
identity,278,54.61861329191798,7.773333333333333,97.82016277313232,87.084299325943,95.55182456970215
identity,279,57.53202260516693,7.773333333333333,98.4702467918396,90.93610048294067,94.05025839805603
identity,280,58.11597719555927,15.480740740740742,98.07111620903015,88.5712206363678,95.33977508544922
identity,281,55.897417559200754,8.140000000000004,98.63073229789734,91.88698530197144,96.06040716171265
identity,282,55.61268540809019,12.828571428571426,99.83469843864441,99.02057647705078,97.12211489677429
identity,283,58.80605743136166,10.690000000000001,99.84374046325684,99.0741491317749,97.16935157775879
identity,284,51.01944936342498,12.690000000000001,99.10084009170532,94.67241168022156,98.22630286216736
identity,285,51.45667349716611,13.611538461538462,98.0631172657013,88.52382302284241,93.18597912788391
identity,286,54.2042272303456,10.441111111111113,98.9930510520935,94.03375387191772,95.5509603023529
identity,287,52.14952910128709,5.863636363636363,99.76100325584412,98.58392477035522,98.36670756340027
identity,288,59.796232820607074,12.55764705882353,99.00779128074646,94.12108659744263,95.09705901145935
identity,289,55.478698870670506,10.73,98.86625409126282,93.28247308731079,94.5843756198883
identity,290,54.393582363266844,7.773333333333333,99.25204515457153,95.56831121444702,98.41341376304626
identity,291,57.499627165273225,12.314736842105265,99.05176758766174,94.38165426254272,95.16129493713379
identity,292,46.27567143727159,12.62714285714286,99.7299313545227,98.39982390403748,94.15673613548279
identity,293,50.942775161525155,15.137142857142859,99.49140548706055,96.98653817176819,95.89458703994751
identity,294,47.67453930583099,12.775000000000002,97.41418957710266,84.67888236045837,95.62509655952454
identity,295,51.03690300571132,12.875652173913043,99.22000169754028,95.37845253944397,96.5144395828247
identity,296,55.795699215887716,23.292727272727273,96.8368649482727,81.25818967819214,96.81695103645325
identity,297,52.50554925402193,15.480740740740742,96.82963490486145,81.21535181999207,91.81841015815735
identity,298,54.79742965932578,17.606666666666666,98.94445538520813,93.74582171440125,97.040194272995
identity,299,51.1977085587914,16.35481481481482,96.49425745010376,79.22821640968323,92.90815591812134
identity,300,59.086061137852866,9.830526315789477,98.54354858398438,91.37041568756104,96.91577553749084
identity,301,49.30790088458074,20.526486486486494,99.35773015022278,96.19450569152832,94.75983381271362
identity,302,51.503462278533455,11.849565217391305,98.12371730804443,88.88288736343384,96.3701605796814
identity,303,49.81594922204658,13.718888888888891,97.32216596603394,84.13363099098206,95.46513557434082
identity,304,52.49216744640116,15.872000000000003,98.52315187454224,91.24956727027893,95.8940327167511
identity,305,57.21499688182148,10.511666666666667,99.87645149230957,99.26796555519104,95.3196108341217
identity,306,51.53593023402884,15.400000000000002,99.00692105293274,94.11593079566956,94.48170065879822
identity,307,54.8465789436813,17.540000000000003,99.84824657440186,99.10085201263428,93.92126798629761
identity,308,53.40012143290832,5.818461538461541,99.24011826515198,95.49764394760132,94.06620264053345
identity,309,52.60772740850612,6.790000000000003,98.27410578727722,89.77394700050354,97.10230231285095
